_id,verb,sentence,verb_idx,label
0ecdc60d-de9c-4915-8e11-dad68f37b635,anstecken,"Menschen, die sich nicht von Pessimismus und Hoffnungslosigkeit anstecken ließen, sich im wahrsten Sinne des Wortes nicht entmutigen ließen, die über die Jahre hinweg mit Mut und Energie, mit Willensstärke, aber auch mit einer ungeheuren Leistungsbereitschaft etwas geschaffen haben, auf das sie, die Menschen in dieser Region, wirklich stolz sein können.",8,1
0f5be18f-107f-43d8-a9e2-55f4e6eaf3b9,klotzen,"Das wird im Osten zwar auf absehbare Zeit immer noch eine große Aufgabe für den Staat bleiben, aber es geht mir wirklich darum, dass erkannt wird, dass man in den Betrieben noch mehr klotzen und weniger kleckern muss, was diese Frage anbetrifft.",33,0
3d6f100d-702c-4c41-95e3-d3f6be99b95f,kleckern,"Das wird im Osten zwar auf absehbare Zeit immer noch eine große Aufgabe für den Staat bleiben, aber es geht mir wirklich darum, dass erkannt wird, dass man in den Betrieben noch mehr klotzen und weniger kleckern muss, was diese Frage anbetrifft.",36,0
268ab3b0-bc95-4df3-ab8d-bb028fc51798,herausstreichen,"Das ist auch ein wichtiger Punkt, den man herausstreichen muss, gerade wenn so viel und zu Recht über Globalisierung geredet wird.",8,0
943de9a1-ce9f-4f79-9675-e73bb01e5019,konservieren,Dabei wurden keineswegs überkommene Strukturen konserviert.,5,1
bafbbf81-d686-4741-b0fb-4b92a26a0c41,trüben,Keine Frage: Die Rückgänge in der Bauwirtschaft trüben das Bild merklich.,7,0
88e65e6e-39d3-4a06-90ff-e6d1e5b8f386,spiegeln,"Die Frage, wie sich die unterschiedlichen Menschenbilder dieser Systeme im Ausstellungsalltag spiegelten, gäbe Stoff für manche Doktorarbeit.",11,1
5c788cb0-baea-43bb-9c19-4757c07eccbe,verankern,Vielleicht hat gerade die wechselhafte und teils widersprüchliche Historie des Hauses die Einsicht in die Geschichtlichkeit des Denkens besonders fest in den Grundsätzen dieses Museums und seiner Mitarbeiter verankert.,28,1
6e350c3c-97dd-41c5-b9a4-f4492dcfee13,überbrücken,"In diesen Ausstellungstiteln scheint die besondere Stärke des Hygiene-Museums auf: Elegant und spielerisch überbrücken sie die Trennung zwischen Wissenschaft, Kultur und Geschichte.",14,0
dac7afe4-aea7-47f0-b3fd-cbe48c6948b0,erfüllen,"Vor allem aber danke ich Ihnen, lieber Herr Vogel, und Ihren Mitarbeiterinnen und Mitarbeitern, weil Sie diese traditionsreiche Einrichtung so klug und fantasievoll mit Leben erfüllen.",25,1
2eaaf617-7921-4e62-8850-d4590e108e59,wachhalten,"Ich will nicht unerwähnt lassen, dass die Museen zu den historischen deutschen Ost- und Siedlungsgebieten eine hervorragende Arbeit leisten, wenn es darum geht, das Bewusstsein für das kulturelle Erbe wachzuhalten.",29,0
da689326-dff4-4f58-bece-f8d113f82ec8,knüpfen,"Deshalb bin ich froh, dass es den Kulturministern aus sechs Ländern noch vor der EU-Erweiterung gelungen ist, ein ""Europäisches Netzwerk Zwangsmigration und Vertreibung"" zu knüpfen.",25,0
7a2472c0-7634-429b-9baa-c3d9ab4011c4,speisen,"Landschaften, Straßen, Städte, Plätze und Gebäude speisen den Bilder- und Inspirationsvorrat eines jeden Architekten, und wir haben das Taut-Stipendium ins Leben gerufen, um den besten Absolventen der deutschen Architekturschulen durch einen gut ausgestatteten Auslandsaufenthalt das Sammeln von möglichst vielen prägnanten Bildern und Erfahrungen zu ermöglichen. - Sie sind in diesem Jahr für Ihre außergewöhnlichen Abschlussarbeiten von einer fachkundigen Jury ausgewählt worden, und ich freue mich, Sie im Bundeskanzleramt begrüßen zu können. Womöglich gehört dieses außergewöhnliche Haus ja bereits zu den ersten Entdeckungen auf Ihrer nun bald beginnenden Reise.",6,1
a7f4e135-5fe3-4302-8173-796ccae0f537,greifen,Die Parameter Form und Funktion allein greifen nicht mehr.,6,1
3f8de676-4062-4ae9-a968-0f85df7670b6,beflügeln,"Lassen Sie sich von der Unbestimmtheit nicht lähmen, sondern beflügeln.",9,0
